354	1934
354	1794
354	1790
354	1485
354	2242
354	1779
354	2653
354	1587
354	2041
354	2109
354	2374
354	1539
354	2437
354	1474
355	1633
355	1593
355	2041
355	1636
355	2109
355	2019
355	1369
355	2437
356	1571
356	1794
361	1636
362	2304
363	1571
363	1587
363	2041
363	1687
363	1539
363	1874
364	1571
364	1934
364	1448
365	2109
365	2041
366	2653
366	2041
367	1794
371	1571
372	2041
372	1636
372	2019
374	1448
376	2446
377	1541
377	2437
383	2041
383	2109
383	1448
383	2242
383	1779
383	1391
383	1934
383	2232
384	1571
386	1539
387	2111
387	2041
387	2131
387	1984
387	2242
387	1391
387	1474
388	2041
388	1984
388	1790
388	1636
388	2376
388	2111
388	1541
389	2207
389	2183
389	1779
391	1636
391	2653
391	1984
395	1636
397	1636
397	1587
397	1794
397	1676
397	1448
397	2653
397	1474
397	1491
397	1783
397	1957
398	1794
398	1676
398	2374
398	2109
398	2653
398	1636
398	2041
398	2019
398	1474
400	2109
400	1636
400	2653
400	1491
400	1783
400	1957
400	2041
400	2437
400	1474
401	1571
401	2232
402	2446
404	2641
404	1636
404	2109
404	1448
404	2376
404	2653
404	2446
408	1448
408	1474
408	2653
408	1587
408	1497
408	1723
408	1391
408	2437
409	1571
411	1790
411	2653
411	1636
411	1595
411	1474
411	2446
413	2109
413	1794
413	2207
413	2653
413	1636
413	2090
413	1571
413	2087
413	1654
413	2041
413	2446
414	1636
414	1794
414	2653
414	1874
414	2090
414	1934
414	2365
414	2087
414	1654
414	2041
414	2109
414	2374
414	1379
414	1593
414	1539
415	2653
415	2109
415	1474
415	2183
415	1391
417	1539
424	1571
424	2232
424	1636
426	1636
426	2109
426	2242
426	2041
426	1379
426	2376
426	1692
427	2109
427	2242
427	2653
427	1587
427	1539
428	1636
430	2087
430	1587
430	1539
430	1595
433	1593
435	2653
436	1539
436	1369
440	1573
440	1794
441	1379
441	2109
442	2186
444	1636
449	2041
449	1587
449	1636
449	1541
449	2087
450	2109
450	1794
450	1539
450	2019
451	1794
451	2041
451	1474
452	2232
452	1539
453	1636
454	2374
454	2019
454	2376
455	1587
455	1539
455	1636
455	2232
456	2109
456	1636
456	1485
456	1587
461	2374
469	1636
470	1636
478	1636
481	1636
486	1636
487	1636
494	1636
496	1636
501	1636
518	1636
524	2242
524	1379
524	2041
524	2446
524	1539
524	2019
525	1571
525	2109
525	1448
528	2374
528	1687
528	1636
528	1474
532	1636
532	1474
535	1636
535	2376
542	1984
543	1571
543	1491
543	1783
543	1957
543	2090
543	2067
543	2087
543	1654
543	1448
543	2653
543	1539
543	1391
544	2374
545	1571
548	1571
548	1874
548	2029
548	1822
548	1654
548	1687
548	1934
549	1571
552	1448
552	2653
553	1571
553	2653
554	2374
554	2653
554	1391
554	1984
555	1448
555	2041
557	1571
557	1794
557	1448
557	2232
558	1391
559	1571
559	2304
559	1391
561	1434
563	2374
563	1636
564	1571
564	1779
564	1636
564	2374
565	1571
565	2232
565	1448
565	2019
565	2304
566	1571
566	1448
566	1764
567	2374
567	1593
567	2041
567	2131
567	1448
567	2653
567	2109
567	2232
567	2207
567	1636
568	1957
568	1794
568	2653
568	1934
569	1934
569	1636
569	2041
575	1636
581	1636
583	1636
585	1448
585	2653
590	1636
597	2653
597	2041
597	2019
597	1779
599	1636
602	1764
602	1636
609	1636
610	1636
613	1636
618	1636
619	2087
620	1636
621	1636
624	1636
627	1636
633	1636
634	1448
634	1539
636	2102
636	1448
636	1379
636	1539
636	1636
640	1571
640	2041
641	2232
641	1571
641	1448
642	2653
642	1485
643	1539
644	1636
644	1391
646	2304
646	1448
646	2242
646	1723
646	1934
646	2019
648	2232
648	2019
652	2019
653	2019
654	2041
654	2109
654	1593
665	1636
666	2232
666	1636
666	1965
667	2374
668	2374
668	2232
668	2019
669	2232
669	1474
670	2232
670	1636
675	1636
677	1636
690	1636
692	2374
694	1571
694	2232
694	1984
694	1794
694	1448
695	1636
696	1379
696	2374
697	1571
697	1539
699	1448
699	2304
700	2653
701	1636
701	1474
703	1794
703	2653
703	2109
703	1391
703	2019
704	2232
704	2374
704	2653
710	1636
717	1636
717	2019
717	1369
723	1636
726	1636
727	1957
731	2232
731	1934
740	1636
750	1636
751	1636
755	1636
757	1636
762	1636
763	1636
764	1636
765	1636
767	1984
777	2374
777	1593
777	1934
778	1934
778	2374
780	2653
783	1636
787	1636
788	2232
788	2446
792	1593
792	2090
792	2087
792	1654
797	1636
800	2653
810	1636
810	1448
810	2653
811	1491
811	2374
814	2374
816	1636
818	2374
824	1636
826	2374
828	1636
829	1636
832	2374
833	1636
836	1636
837	1636
839	1636
842	1636
844	1636
847	1636
849	1636
854	1636
856	1636
858	1636
860	2374
862	1636
864	1636
865	1636
869	2374
874	1636
877	1636
879	2374
880	2374
882	1636
883	1636
884	1636
886	1636
887	1636
888	1636
892	1636
895	1636
896	1636
897	1636
898	1636
899	1636
899	1539
902	1636
903	1984
904	1488
904	2232
904	2653
904	1539
904	2374
905	1448
907	2304
908	2041
909	1448
910	1448
911	1633
911	1984
911	2109
911	2242
911	1779
911	1636
914	1448
914	2446
915	2242
919	1491
919	1783
919	1957
924	1984
926	2653
926	1636
926	1491
926	1783
926	1957
928	2102
928	2232
929	2446
933	1794
936	2653
944	1379
950	2186
951	2374
951	1539
954	1539
956	2102
956	2087
962	2102
966	2304
966	2232
969	2065
980	1448
983	1448
984	2102
984	1934
984	1957
984	1794
985	1794
985	1448
986	1794
992	1636
996	1636
1002	1379
1002	1764
1003	1794
1004	2374
1005	2374
1005	1934
1005	1448
1007	1934
1011	1541
1011	1636
1013	1794
1014	1636
1014	1539
1016	1448
1018	1794
1021	2653
1021	1391
1023	1984
1025	1794
1025	1676
1025	2232
1025	2446
1025	1379
1026	1391
1041	1391
1041	1541
1042	2232
1042	1541
1043	1984
1043	2374
1047	1636
1056	1984
1057	2653
1057	2065
1058	1984
1065	1448
1066	2019
1067	2186
1068	1984
1068	1448
1069	1984
1070	1636
1071	2019
1073	1636
1078	1448
1078	1636
1083	2304
1087	2186
1097	1984
1098	2232
1098	1636
1099	1636
1105	1448
1106	2653
1107	1984
1107	2304
1108	2437
1110	1984
1113	1593
1114	2653
1116	1636
1117	2232
1118	2232
1118	1448
1119	2304
1124	1984
1124	1369
1126	2186
1133	1448
1139	1448
1140	1779
1145	2304
1148	1636
1148	2304
1151	2186
1152	1448
1154	1448
1156	1448
1156	1539
1158	1636
1159	1636
1160	2304
1160	2232
1160	1541
1160	1379
1160	1692
1160	2019
1161	2242
1161	2304
1162	2019
1165	1636
1165	1539
1167	1539
1171	1790
1171	2242
1171	1636
1171	2109
1171	1794
1171	1369
1171	1595
1171	1474
1171	2186
1174	1448
1175	1448
1179	1448
1182	1448
1182	1934
1184	1984
1188	2653
1188	1491
1188	1783
1188	1957
1192	1984
1192	1448
1192	2109
1194	2653
1194	1934
1195	1448
1196	2232
1196	1984
1197	1488
1199	1448
1200	1984
1201	1379
1202	2232
1202	2653
1202	1391
1203	1984
1204	2304
1205	2304
1205	1790
1205	2621
1205	1636
1205	1779
1205	1379
1205	1692
1205	1794
1205	2019
1205	1369
1205	1595
1208	1541
1212	2446
1214	1448
1214	1636
1214	2065
1263	1587
1263	1636
1263	2041
1263	1369
1266	2304
1266	1636
1272	1636
1279	2304
1282	2374
1286	2232
1288	1448
1288	1636
1289	1984
1289	2232
1294	1636
1295	1636
1295	1391
1297	2109
1297	1790
1298	2232
1299	1984
1308	1369
1314	1593
1314	1491
1314	1783
1314	1957
1317	1636
1317	2232
1317	2374
1320	1369
1320	2304
1322	1636
1324	1984
1325	1984
1327	1794
1327	2653
1327	2041
1327	2019
1327	1369
1327	2437
1327	2232
1327	1636
1327	1448
1333	1539
1333	1636
1334	1448
1336	1448
1337	1633
1338	2232
1338	1636
1338	2376
1341	1448
1341	2376
1342	1633
1342	2109
1342	1448
1342	1636
1342	2376
1342	2653
1343	1448
1346	1984
1347	2232
1347	1636
1351	2242
1362	1587
1362	2232
1362	2041
1363	1593
1363	1794
1363	2653
1363	2041
1363	2374
1363	1595
1363	1379
1365	1587
1365	2653
1365	2019
1365	1369
1366	2304
1366	2102
1366	2087
1366	2232
1366	1391
1366	1474
337	1571
365	2374
253	1633
253	1934
253	2374
562	1934
562	2374
562	1571
562	2102
398	2437
792	1934
387	1723
388	1723
254	1633
254	1934
254	1790
1	1934
1	2087
14	1934
191	2087
191	2374
567	2270
13	2374
548	2067
344	1488
344	2106
338	2087
338	1633
414	1626
338	1571
8	1571
63	1541
216	1649
220	1636
337	1934
338	1934
545	1790
545	1934
212	1633
212	1934
212	2374
212	1636
337	2102
308	2102
363	2102
302	2102
703	2102
1363	2102
413	1633
413	1934
413	2374
354	2087
397	2374
249	1934
249	1790
249	2087
366	1649
106	2087
420	1633
420	1934
420	2374
420	1636
354	2102
567	2087
338	2374
564	1723
344	2102
344	2374
456	2102
456	2374
554	1934
567	2339
354	1736
272	2297
220	2102
652	2374
352	1636
352	2376
234	2374
234	1636
901	1790
901	1934
217	2374
792	2374
218	1571
340	2087
206	2087
383	2087
63	1633
326	2102
524	1928
0	1723
5	1723
13	1723
391	1649
106	1934
252	2090
254	2090
141	1934
387	1934
337	2374
717	2374
340	2374
63	1636
914	1633
914	2374
243	2041
567	2102
0	2087
108	2437
567	1934
567	1633
337	1633
717	1633
192	2374
192	2087
306	1636
449	2374
146	2374
146	1934
146	1636
264	1928
264	1736
222	2339
331	1636
449	1687
1342	2374
326	2087
365	1488
109	1934
109	1633
423	1934
106	1636
106	1573
106	1626
422	2376
422	1633
388	1633
557	2087
307	2458
1362	2374
221	1687
792	1687
6	2374
202	1488
343	1790
326	1633
237	2374
311	2374
703	2374
249	2374
338	2102
343	2376
343	1636
372	2374
300	2376
569	2087
914	1636
420	2111
420	2002
420	1687
420	1790
420	2437
237	1571
203	1571
1263	1571
524	1571
220	1571
365	1571
37	1571
38	1571
227	1571
567	1571
16	1571
430	2374
211	1633
211	1934
211	2087
217	2111
228	1934
271	1934
227	1934
228	2374
271	2374
227	2374
414	2458
264	2458
228	2458
271	2458
227	2458
414	2339
264	2339
228	2339
271	2339
227	2339
414	1633
264	1633
228	1633
271	1633
227	1633
354	1626
354	1633
105	2087
451	2087
451	1934
456	1934
387	2374
1205	1626
1205	2102
369	1541
371	1541
106	1633
141	1790
106	1404
6	2102
220	2376
330	1633
330	1934
330	2374
331	1633
331	1934
331	2374
340	1687
218	1636
439	2374
206	2374
209	2374
1	1928
899	1934
365	1934
157	1636
408	2087
389	2374
389	2339
389	1934
311	1934
336	2298
337	2298
646	2087
264	2067
260	2437
532	1571
5	2374
34	2087
1115	2087
668	1636
929	2374
270	1687
903	2067
426	1571
16	1633
1365	1633
352	2374
352	2102
389	2087
34	1934
34	1633
243	2376
243	2374
199	1934
199	2374
109	2376
1188	2102
388	1934
388	2102
426	1934
426	2102
562	1636
567	1625
430	2102
21	2374
36	2374
21	2270
36	2270
21	1790
36	1790
1341	2374
8	2374
397	1790
427	1571
387	1571
254	1571
1327	2374
337	1625
6	1625
330	2376
242	2374
205	1636
205	1934
567	1541
935	1934
935	1633
935	1636
935	2374
417	2374
912	2706
281	1404
281	1934
281	1626
281	2374
340	2376
426	2374
17	1934
17	1636
602	1571
6	1488
354	1488
371	2105
264	2706
211	2374
229	1488
560	2374
1356	2111
1159	2111
199	2111
900	2111
222	2087
16	2374
16	1934
411	1934
264	2437
270	2437
271	2437
212	1488
106	1736
191	1488
800	2102
1161	2106
329	2374
906	2374
355	1736
355	2090
450	1488
451	1488
387	1488
388	1488
438	1636
992	1723
260	2087
267	1928
279	1934
427	2374
427	2087
427	2706
427	1626
387	1451
906	1934
569	2374
335	1625
643	1488
1041	1488
128	2374
260	2376
564	2087
391	2374
703	1934
703	1790
567	1488
260	1934
10	2374
141	2437
236	2437
343	1573
343	1626
307	1541
800	1934
634	2374
914	2437
17	2374
87	1571
337	2087
371	2087
555	2087
210	2374
914	1571
914	1625
338	1541
338	1687
236	1934
236	2087
528	2087
428	2374
306	2087
911	1934
911	2374
911	1790
1171	2374
371	2374
141	2374
929	1934
338	1488
463	2105
1263	2087
907	2087
792	2102
206	1934
669	2374
669	1934
669	1649
157	1633
157	1934
105	1687
1167	2087
597	2374
217	1934
1100	1934
107	1934
634	1934
1294	1934
1289	1934
388	2374
558	1541
237	1633
