1099	2446
1100	2144
1100	1451
1101	2466
1103	2180
1104	2015
1104	2091
1104	1688
1105	2278
1107	1395
1108	2070
1110	2701
1110	1940
1111	2563
1111	2112
1112	2656
1114	2450
1114	2254
1115	2240
1116	1615
1116	1488
1116	2136
1116	2559
1117	2538
1118	1665
1118	2141
1118	1692
1119	2063
1119	1539
1120	2421
1121	1727
1122	2557
1124	1960
1126	1938
1126	1797
1126	2298
1127	1596
1128	1946
1130	2268
1130	1416
1130	2508
1131	1566
1131	1613
1133	1958
1133	1595
1133	1940
1135	2580
1136	2609
1136	1408
1139	2006
1140	1809
1140	2014
1143	2186
1144	2703
1144	1600
1146	2706
1147	2586
1148	2073
1148	1822
1149	2658
1150	2441
1150	2146
1152	1662
1153	2332
1153	1558
1154	2380
1155	1882
1155	2145
1156	1921
1156	2256
1156	2242
1158	1976
1158	1417
1159	1611
1160	2163
1161	1678
1161	2092
1162	1775
1163	2591
1163	2181
1164	2259
1165	2252
1166	2365
1167	1845
1167	2313
1167	1523
1167	1443
1168	2589
1170	1391
1172	1884
1173	1470
1173	2056
1173	2370
1173	1781
1173	1810
1173	2427
1175	2491
1175	1368
1176	1903
1177	1915
1177	1433
1177	2687
1178	1875
1179	1379
1180	1442
1182	2646
1182	2257
1183	1436
1184	2550
1185	2185
1186	1751
1186	1985
1188	1426
1188	2669
1188	1691
1190	1458
1191	1602
1193	1843
1195	2292
1196	2696
1197	2033
1197	1445
1198	1647
1200	1705
1200	1957
1201	1456
1202	2267
1203	1723
1203	2490
1205	1714
1206	1668
1206	1589
1207	2070
1207	2011
1207	2544
1209	2141
1209	1607
1210	2408
1210	2348
1211	2010
1212	1596
1212	1464
1212	2248
1213	1631
1213	1947
1214	1552
1215	1448
1216	2549
1216	1675
1217	2282
1217	1424
1220	1609
1220	1576
1221	2468
1222	2503
1223	2031
1223	1386
1224	1861
1226	1802
1227	2541
1228	1607
1228	1545
1228	2105
1229	1960
1230	2408
1230	2132
1234	1536
1237	1750
1237	1419
1237	2577
1238	2699
1241	2092
1241	2433
1241	1832
1242	2086
1242	1399
1242	1416
1242	2450
1243	1725
1245	2219
1245	2162
1245	2173
1246	2329
1248	2401
1249	2484
1249	1646
1250	2054
1251	2171
1252	2164
1254	2221
1254	1779
1255	1467
1255	1546
1256	2303
1257	1665
1259	2438
1259	1865
1260	2428
1260	2674
1261	2315
1262	2144
1262	2170
1264	2528
1264	1904
1264	2066
1264	2344
1266	1374
1266	1692
1268	1402
1269	1374
1271	2482
1271	1803
1272	1428
1272	2446
1273	1680
1275	1554
1276	2428
1278	2387
1278	1623
1278	2008
1279	1660
1279	2538
1279	2545
1279	1992
1279	1657
1280	2118
1280	1438
1280	1796
1280	2095
1281	2478
1281	1682
1281	2424
1283	2100
1284	2521
1284	1846
1285	2240
1286	2382
1286	2623
1286	1977
1286	2001
1287	2681
1287	2335
1289	1982
1289	1963
1290	2459
1291	2636
1292	2584
1292	1744
1293	1771
1294	1488
1295	2071
1295	2706
1295	2105
1296	2173
1296	2165
1298	2179
1298	2611
1299	1559
1301	1927
1301	1556
1302	1782
1302	2611
1302	2463
1302	2111
1303	2616
1303	2403
1303	1751
1303	2461
1305	1699
1305	2671
1306	1954
1306	2080
1306	1564
1308	2081
1309	1532
1310	2290
1314	1404
1314	2218
1314	1983
1314	1438
1317	1667
1317	2197
1318	2254
1319	1438
1319	1546
1320	1694
1321	1832
1321	2704
1322	1961
1322	1738
1323	1439
1323	1534
1324	2525
1324	2580
1324	2177
1324	1789
1326	1479
1326	2320
1327	2478
1327	2251
1328	2339
1329	2442
1330	2560
1331	1755
1333	2105
1335	2381
1336	1721
1336	2301
1337	1656
1338	1693
1338	1652
1338	1960
1338	1757
1339	1504
1340	2613
1342	2536
1342	2415
1343	1565
1343	2589
1343	2377
1346	1425
1346	2098
1347	1599
1347	1500
1347	1627
1348	2162
1348	2150
1349	2233
1350	1982
1351	2479
1351	2426
1352	1939
1353	2398
1354	2320
1355	2453
1355	1859
1356	1444
1357	2147
1357	2675
1357	1979
1358	2332
1359	2301
1361	1419
1361	1721
1361	1530
1361	1864
1361	1711
1361	2286
1362	2100
1365	2639
1365	2131
1367	2112
