DB00115,Neoplasms
DB00115,Nervous System Diseases
DB00115,Neurologic Manifestations
DB00115,Optic Neuritis
DB00115,Pain
DB00115,Pancytopenia
DB00115,Peripheral Nervous System Diseases
DB00115,Polyneuropathies
DB00115,Psychophysiologic Disorders
DB00115,Rosacea
DB00115,"Scleroderma, Localized"
DB00115,"Sinus Thrombosis, Intracranial"
DB00115,Spinal Cord Diseases
DB00115,"Sprue, Tropical"
DB00115,Thrombosis
DB00115,Urticaria
DB00115,Vision Disorders
DB00115,Vitamin B 12 Deficiency
DB00115,Helicobacter Infections
DB00115,Muscle Weakness
DB00115,Neurocognitive Disorders
DB00115,Hyperhomocysteinemia
DB00115,Paraparesis
DB00115,Stroke
DB00115,Coronary Restenosis
DB00115,Renal Insufficiency
DB00115,Subacute Combined Degeneration
DB00115,Venous Thromboembolism
DB00115,Chemical and Drug Induced Liver Injury
DB00115,Leukoencephalopathies
DB00115,Drug-Related Side Effects and Adverse Reactions
DB00116,Anorexia
DB00116,Diarrhea
DB00116,Kidney Diseases
DB00116,Leukopenia
DB00118,Autistic Disorder
DB00118,Bipolar Disorder
DB00118,Cholestasis
DB00118,Cognition Disorders
DB00118,"Death, Sudden"
DB00118,Dementia
DB00118,Demyelinating Diseases
DB00118,Depressive Disorder
DB00118,"Diabetes Mellitus, Type 2"
DB00118,"Dyskinesia, Drug-Induced"
DB00118,Folic Acid Deficiency
DB00118,Gallbladder Diseases
DB00118,Hepatomegaly
DB00118,Hyperkinesis
DB00118,Hypothyroidism
DB00118,Jaundice
DB00118,Liver Cirrhosis
DB00118,"Liver Cirrhosis, Experimental"
DB00118,Liver Diseases
DB00118,Liver Neoplasms
DB00118,"Liver Neoplasms, Experimental"
DB00118,"Metabolism, Inborn Errors"
DB00118,Mucocele
DB00118,Muscle Rigidity
DB00118,Necrosis
DB00118,Nerve Degeneration
DB00118,Schizophrenia
DB00118,Spinal Cord Diseases
DB00118,Tremor
DB00118,Vitamin B 12 Deficiency
DB00118,Hypokinesia
DB00118,Paraparesis
DB00118,Renal Insufficiency
DB00118,Chemical and Drug Induced Liver Injury
DB00119,Hyperglycemia
DB00119,Muscular Diseases
DB00119,Necrosis
DB00119,Mitochondrial Diseases
DB00121,"Basal ganglia disease, biotin-responsive"
DB00121,Hyperglycemia
DB00121,Insulin Resistance
DB00122,Amnesia
DB00122,Autistic Disorder
DB00122,Developmental Disabilities
DB00122,Cognition Disorders
DB00122,Depressive Disorder
DB00122,"Disease Models, Animal"
DB00122,Fatty Liver
DB00122,"Fatty Liver, Alcoholic"
DB00122,Hepatitis
DB00122,"Carcinoma, Hepatocellular"
DB00122,Inflammation
DB00122,Learning Disorders
DB00122,Liver Cirrhosis
DB00122,Liver Neoplasms
DB00122,Memory Disorders
DB00122,Necrosis
DB00122,Pancreatitis
DB00122,Status Epilepticus
DB00122,Weight Loss
DB00122,Spina Bifida Cystica
DB00122,Urolithiasis
DB00122,Chemical and Drug Induced Liver Injury
DB00122,Non-alcoholic Fatty Liver Disease
DB00126,Eales disease
DB00126,Amnesia
DB00126,Anemia
DB00126,"Anemia, Megaloblastic"
DB00126,"Anemia, Sideroblastic"
DB00126,Ascorbic Acid Deficiency
DB00126,Bacterial Infections
DB00126,Urinary Bladder Neoplasms
DB00126,Blindness
DB00126,Bone Diseases
DB00126,Brain Diseases
DB00126,Breast Neoplasms
DB00126,Carcinoma
DB00126,Cardiovascular Diseases
DB00126,Catalepsy
DB00126,Cataract
DB00126,"Cell Transformation, Neoplastic"
DB00126,Brain Ischemia
DB00126,Charcot-Marie-Tooth Disease
DB00126,Chromosome Aberrations
DB00126,Common Cold
DB00126,Coronary Disease
DB00126,Dehydration
DB00126,"Diabetes Mellitus, Type 2"
DB00126,Diabetic Nephropathies
DB00126,Diabetic Retinopathy
DB00126,Erythema
DB00126,Fatigue
DB00126,Glioma
DB00126,Glycosuria
DB00126,Growth Disorders
DB00126,Hallucinations
DB00126,"Heart Defects, Congenital"
DB00126,"Carcinoma, Hepatocellular"
DB00126,"Hernia, Diaphragmatic"
DB00126,Hyperoxaluria
DB00126,Hyperplasia
DB00126,Hypertension
DB00126,"Hypertension, Renal"
DB00126,Hypotension
DB00126,Hypothyroidism
DB00126,Immunologic Deficiency Syndromes
DB00126,Inflammation
DB00126,Kidney Diseases
DB00126,"Kidney Tubular Necrosis, Acute"
DB00126,Learning Disorders
DB00126,"Leukemia, Lymphoid"
DB00126,Liver Cirrhosis
DB00126,"Liver Neoplasms, Experimental"
DB00126,Lung Diseases
DB00126,Lung Neoplasms
DB00126,Mercury Poisoning
DB00126,Muscle Cramp
DB00126,Muscular Diseases
DB00126,Cardiomyopathies
DB00126,Myocardial Infarction
DB00126,Nausea
DB00126,Necrosis
DB00126,Neoplasms
DB00126,"Neoplasms, Experimental"
DB00126,"Nephritis, Interstitial"
DB00126,Nerve Degeneration
DB00126,Nervous System Diseases
DB00126,Obesity
DB00126,Oligospermia
DB00126,"Pain, Postoperative"
DB00126,Pancreatic Neoplasms
DB00126,Papilloma
DB00126,Poisoning
DB00126,Precancerous Conditions
DB00126,Prenatal Exposure Delayed Effects
DB00126,Prostatic Neoplasms
DB00126,Proteinuria
DB00126,Pseudoxanthoma Elasticum
DB00126,"Psychoses, Substance-Induced"
DB00126,Pulmonary Edema
DB00126,Pulmonary Eosinophilia
DB00126,Pulmonary Fibrosis
DB00126,Retinitis Pigmentosa
DB00126,Scurvy
DB00126,Seizures
DB00126,Skin Diseases
DB00126,Status Epilepticus
DB00126,Stomach Neoplasms
DB00126,Stomach Ulcer
DB00126,Substance Withdrawal Syndrome
DB00126,Testicular Diseases
DB00126,Thrombocytopenia
DB00126,Thrombosis
DB00126,HIV Infections
DB00126,Peripheral Vascular Diseases
DB00126,Cardiovascular Abnormalities
DB00126,Disease Progression
DB00126,"Anemia, Iron-Deficiency"
DB00126,Endotoxemia
DB00126,Neurodegenerative Diseases
DB00126,Manganese Poisoning
DB00126,Arsenic Poisoning
DB00126,"Lead Poisoning, Nervous System, Childhood"
DB00126,Stroke
DB00126,Complex Regional Pain Syndromes
DB00126,"Micronuclei, Chromosome-Defective"
DB00126,Renal Insufficiency
DB00126,Nephrolithiasis
DB00126,Acute Lung Injury
DB00126,Chemical and Drug Induced Liver Injury
DB00126,Acute Kidney Injury
DB00126,Drug Overdose
DB00126,Drug-Related Side Effects and Adverse Reactions
DB00126,Cardiotoxicity
DB00127,Anemia
DB00127,Brain Injuries
DB00127,Brain Ischemia
DB00127,Heart Diseases
DB00127,Hyperkinesis
DB00127,Learning Disorders
DB00127,Memory Disorders
DB00127,Necrosis
DB00127,Nerve Degeneration
DB00127,Seizures
DB00127,Tremor
DB00132,Brain Injuries
DB00132,Depressive Disorder
DB00132,Inflammation
DB00132,Memory Disorders
DB00132,Movement Disorders
DB00132,Nervous System Diseases
DB00132,Tobacco Use Disorder
DB00132,Vascular Diseases
DB00132,Chemical and Drug Induced Liver Injury
DB00132,Organophosphate Poisoning
DB00132,Drug-Related Side Effects and Adverse Reactions
DB00134,Ataxia
DB00134,Autistic Disorder
DB00134,"Child Development Disorders, Pervasive"
DB00134,Coma
DB00134,Demyelinating Diseases
DB00134,"Disease Models, Animal"
DB00134,Fatty Liver
DB00134,"Fatty Liver, Alcoholic"
DB00134,Fetal Resorption
DB00134,Glioma
DB00134,Cardiomegaly
DB00134,Hepatic Encephalopathy
DB00134,Hepatitis
DB00134,"Carcinoma, Hepatocellular"
DB00134,Hepatomegaly
DB00134,Inflammation
DB00134,Kidney Calculi
DB00134,Kidney Diseases
DB00134,Learning Disorders
DB00134,Liver Cirrhosis
DB00134,"Liver Cirrhosis, Experimental"
DB00134,Liver Diseases
DB00134,Memory Disorders
DB00134,"Metabolism, Inborn Errors"
DB00134,Necrosis
DB00134,Poisoning
DB00134,Schizophrenia
DB00134,Seizures
DB00134,Spinal Cord Diseases
DB00134,Weight Loss
DB00134,Spina Bifida Occulta
DB00134,Cocaine-Related Disorders
DB00134,Hyperhomocysteinemia
DB00134,Paraparesis
DB00134,Hearing Loss
DB00134,"Micronuclei, Chromosome-Defective"
DB00134,Chemical and Drug Induced Liver Injury
DB00134,Non-alcoholic Fatty Liver Disease
DB00136,Albuminuria
DB00136,Alkalosis
DB00136,Alopecia
DB00136,Anemia
DB00136,Aneurysm
DB00136,Angioedema
DB00136,Aortic Diseases
DB00136,"Bone Diseases, Endocrine"
DB00136,"Bone Diseases, Metabolic"
DB00136,Breast Neoplasms
DB00136,Calcinosis
DB00136,Calcium Metabolism Disorders
DB00136,"Carcinoma, Squamous Cell"
DB00136,Drug Eruptions
DB00136,"Diabetes Mellitus, Type 1"
DB00136,"Encephalomyelitis, Autoimmune, Experimental"
DB00136,Glioma
DB00136,Glomerulonephritis
DB00136,Gout
DB00136,Head and Neck Neoplasms
DB00136,Hypercalcemia
DB00136,Hyperparathyroidism
DB00136,"Hyperparathyroidism, Secondary"
DB00136,Hyperplasia
DB00136,Hypertension
DB00136,Hypocalcemia
DB00136,Hypoparathyroidism
DB00136,"Infertility, Female"
DB00136,Inflammation
DB00136,Kidney Calculi
DB00136,"Kidney Failure, Chronic"
DB00136,Leukemia
DB00136,"Leukemia, Lymphoid"
DB00136,Lung Neoplasms
DB00136,Lymphoma
DB00136,"Lymphoma, Non-Hodgkin"
DB00136,Movement Disorders
DB00136,Multiple Myeloma
DB00136,Myoglobinuria
DB00136,"Neoplasms, Experimental"
DB00136,Nephrocalcinosis
DB00136,Osteomalacia
DB00136,Ovarian Diseases
DB00136,Pancreatic Neoplasms
DB00136,Parathyroid Diseases
DB00136,Phosphorus Metabolism Disorders
DB00136,Poisoning
DB00136,Postoperative Complications
DB00136,Prostatic Hyperplasia
DB00136,Prostatic Neoplasms
DB00136,Pseudohypoparathyroidism
DB00136,Psoriasis
DB00136,Pulmonary Edema
DB00136,Reflex Sympathetic Dystrophy
DB00136,Chronic Kidney Disease-Mineral and Bone Disorder
DB00136,Respiratory Tract Infections
DB00136,Retinoblastoma
DB00136,Rickets
DB00136,Skin Neoplasms
DB00136,Uremia
DB00136,Uterine Diseases
DB00136,Vitamin D Deficiency
DB00136,Colorectal Neoplasms
DB00136,Weight Loss
DB00136,"Leukemia, Myeloid, Acute"
DB00136,"Leukemia, Promyelocytic, Acute"
DB00136,"Osteoporosis, Postmenopausal"
DB00136,"Hypertrophy, Left Ventricular"
DB00136,Mood Disorders
DB00136,Renal Insufficiency
DB00136,Nephrolithiasis
DB00136,Familial Hypophosphatemic Rickets
DB00136,Hypercalciuria
DB00136,Hyperphosphatemia
DB00137,Leukemia L1210
DB00137,Necrosis
DB00137,Oligospermia
DB00137,Uveitis
DB00137,Weight Loss
DB00137,Chemical and Drug Induced Liver Injury
DB00138,Salmonella Infections
DB00138,Chemical and Drug Induced Liver Injury
DB00139,"Arthritis, Experimental"
DB00139,Coma
DB00139,Hypothermia
DB00139,Drug Overdose
DB00140,Breast Neoplasms
DB00140,Cataract
DB00140,Headache
DB00140,Hepatomegaly
DB00140,Hyperlipoproteinemias
DB00140,Inflammation
DB00140,Migraine Disorders
DB00140,Neoplasms
DB00140,Peripheral Nervous System Diseases
DB00140,Skin Diseases
DB00140,Colorectal Neoplasms
DB00140,Hypertriglyceridemia
DB00140,Child Nutrition Disorders
DB00140,Neurobehavioral Manifestations
DB00140,Stroke
DB00143,Amnesia
DB00143,Asthma
DB00143,Autistic Disorder
DB00143,Urinary Bladder Diseases
DB00143,"Carcinoma, Squamous Cell"
DB00143,Cholestasis
DB00143,Cognition Disorders
DB00143,Colitis
DB00143,Cystic Fibrosis
DB00143,Cystitis
DB00143,"Dermatitis, Contact"
DB00143,"Diabetes Mellitus, Type 2"
DB00143,"Dyskinesia, Drug-Induced"
DB00143,Edema
DB00143,Exanthema
DB00143,Fanconi Anemia
DB00143,Fatty Liver
DB00143,Fever
DB00143,Gastrointestinal Diseases
DB00143,Heart Diseases
DB00143,Hematuria
DB00143,Hemolysis
DB00143,Hemorrhage
DB00143,Hypertension
DB00143,"Hypertension, Portal"
DB00143,Hyperthyroidism
DB00143,Jaundice
DB00143,Kidney Calculi
DB00143,Kidney Diseases
DB00143,"Liver Cirrhosis, Biliary"
DB00143,"Liver Cirrhosis, Experimental"
DB00143,Liver Neoplasms
DB00143,Memory Disorders
DB00143,Mercury Poisoning
DB00143,Methemoglobinemia
DB00143,"Abnormalities, Severe Teratoid"
DB00143,Movement Disorders
DB00143,Cardiomyopathies
DB00143,Necrosis
DB00143,Nervous System Diseases
DB00143,Obesity
DB00143,Occupational Diseases
DB00143,Ovarian Neoplasms
DB00143,Peripheral Nervous System Diseases
DB00143,Prostatic Neoplasms
DB00143,Seizures
DB00143,Status Epilepticus
DB00143,Stomach Ulcer
DB00143,Ureteral Calculi
DB00143,"Diabetes, Gestational"
DB00143,MELAS Syndrome
DB00143,"Ophthalmoplegia, Chronic Progressive External"
DB00143,Diabetic Foot
DB00143,Hyperhomocysteinemia
DB00143,Neurotoxicity Syndromes
DB00143,"Mercury Poisoning, Nervous System"
DB00143,Chemical and Drug Induced Liver Injury
DB00143,Acute Kidney Injury
DB00143,Drug-Related Side Effects and Adverse Reactions
DB00145,"Hyperglycinemia, Nonketotic"
DB00146,"Bone Diseases, Metabolic"
DB00146,Hypercalcemia
DB00146,Muscular Diseases
DB00146,Osteomalacia
DB00146,Prostatic Neoplasms
DB00146,Chronic Kidney Disease-Mineral and Bone Disorder
DB00147,Seizures
DB00148,"Creatine deficiency, X-linked"
DB00148,"Acidosis, Lactic"
DB00148,"Arthritis, Experimental"
DB00148,Atrial Fibrillation
DB00148,Autistic Disorder
DB00148,Bipolar Disorder
DB00148,Cholestasis
DB00148,Compartment Syndromes
DB00148,Dehydration
DB00148,Depressive Disorder
DB00148,Diarrhea
DB00148,"Dyskinesia, Drug-Induced"
DB00148,Edema
DB00148,Huntington Disease
DB00148,Jaundice
DB00148,Kidney Diseases
DB00148,Muscle Cramp
DB00148,Muscular Atrophy
DB00148,Muscular Diseases
DB00148,Nausea
DB00148,"Nephritis, Interstitial"
DB00148,Pain
DB00148,Postoperative Complications
DB00148,"Psychoses, Substance-Induced"
DB00148,Pulmonary Edema
DB00148,Respiratory Insufficiency
DB00148,Rhabdomyolysis
DB00148,Sprains and Strains
DB00148,Vomiting
DB00148,"Glomerulonephritis, Membranoproliferative"
DB00148,Heat Stroke
DB00148,Cocaine-Related Disorders
DB00148,Parkinsonian Disorders
DB00148,Chemical and Drug Induced Liver Injury
DB00148,Acute Kidney Injury
DB00151,Autistic Disorder
DB00151,"Diabetes Mellitus, Type 2"
DB00151,Hemolysis
DB00151,"Kidney Tubular Necrosis, Acute"
DB00151,"Liver Cirrhosis, Experimental"
DB00151,"Liver Failure, Acute"
DB00151,Neurotoxicity Syndromes
DB00151,Drug-Related Side Effects and Adverse Reactions
DB00152,Acidosis
DB00152,Alcohol Withdrawal Delirium
DB00152,Bipolar Disorder
DB00152,Brain Diseases
DB00152,Cataract
DB00152,Cerebellar Ataxia
DB00152,Cleft Lip
DB00152,Cleft Palate
DB00152,Demyelinating Diseases
DB00152,Drug Eruptions
DB00152,Drug Hypersensitivity
DB00152,Encephalitis
DB00152,Heart Failure
DB00152,Hepatic Encephalopathy
DB00152,Lead Poisoning
DB00152,Cardiomyopathies
DB00152,Neoplasms
DB00152,Nerve Degeneration
DB00152,Pain
DB00152,Peripheral Nervous System Diseases
DB00152,Polyneuropathies
DB00152,Seizures
DB00152,Urticaria
DB00152,Wernicke Encephalopathy
DB00152,Child Nutrition Disorders
DB00152,Mitochondrial Myopathies
DB00153,Juvenile osteoporosis
DB00153,Arteriosclerosis
DB00153,Gastrointestinal Hemorrhage
DB00153,Hepatitis C
DB00153,Hypercalcemia
DB00153,Hypoparathyroidism
DB00153,Muscular Diseases
DB00153,Nephrocalcinosis
DB00153,Osteomalacia
DB00153,Osteonecrosis
DB00153,Ulcer
DB00153,Atherosclerosis
DB00153,Familial Hypophosphatemic Rickets
DB00153,Azotemia
DB00153,Hypercalciuria
DB00157,"Ceroid lipofuscinosis, neuronal 1, infantile"
DB00157,Cockayne Syndrome
DB00157,Necrosis
DB00157,Obesity
DB00157,Wallerian Degeneration
DB00157,Chemical and Drug Induced Liver Injury
DB00158,Congenital Abnormalities
DB00158,"Abnormalities, Drug-Induced"
DB00158,Adenoma
DB00158,Ageusia
DB00158,Albuminuria
DB00158,Alcohol Withdrawal Delirium
DB00158,Alzheimer Disease
DB00158,Anemia
DB00158,"Anemia, Aplastic"
DB00158,"Anemia, Hemolytic"
DB00158,"Anemia, Hemolytic, Autoimmune"
DB00158,"Anemia, Macrocytic"
DB00158,"Anemia, Megaloblastic"
DB00158,"Anemia, Sickle Cell"
DB00158,"Anemia, Sideroblastic"
DB00158,Anencephaly
DB00158,Anuria
DB00158,Arteriosclerosis
DB00158,Ataxia
DB00158,Atrophy
DB00158,Autistic Disorder
DB00158,Bipolar Disorder
DB00158,"Brain Damage, Chronic"
DB00158,Brain Diseases
DB00158,Breast Neoplasms
DB00158,"Carcinoma, Renal Cell"
DB00158,Cardiovascular Diseases
DB00158,Cataract
DB00158,Cerebellar Ataxia
DB00158,Cleft Lip
DB00158,Cleft Palate
DB00158,Cognition Disorders
DB00158,Color Vision Defects
DB00158,Dementia
DB00158,Depressive Disorder
DB00158,"Diabetes Mellitus, Type 2"
DB00158,"Disease Models, Animal"
DB00158,Dizziness
DB00158,Epilepsy
DB00158,"Fatty Liver, Alcoholic"
DB00158,Fetal Growth Retardation
DB00158,Folic Acid Deficiency
DB00158,Gastritis
DB00158,"Genital Diseases, Male"
DB00158,Glaucoma
DB00158,Headache
DB00158,"Heart Defects, Congenital"
DB00158,Hematologic Diseases
DB00158,HIV Seropositivity
DB00158,Hydrocephalus
DB00158,Hyperkinesis
DB00158,Hypertension
DB00158,Hypospadias
DB00158,Kidney Diseases
DB00158,"Kidney Failure, Chronic"
DB00158,"Kidney Tubular Necrosis, Acute"
DB00158,Liver Diseases
DB00158,"Lupus Erythematosus, Systemic"
DB00158,Melanoma
DB00158,Muscular Diseases
DB00158,Nasopharyngeal Neoplasms
DB00158,Neoplasms
DB00158,"Neoplasms, Experimental"
DB00158,"Nephritis, Interstitial"
DB00158,Nervous System Diseases
DB00158,Neural Tube Defects
DB00158,Neutropenia
DB00158,Optic Nerve Diseases
DB00158,Osteomalacia
DB00158,Peripheral Nervous System Diseases
DB00158,Prenatal Exposure Delayed Effects
DB00158,Proteinuria
DB00158,Psoriasis
DB00158,Psychophysiologic Disorders
DB00158,Schizophrenia
DB00158,Scotoma
DB00158,Seizures
DB00158,"Sinus Thrombosis, Intracranial"
DB00158,Skin Diseases
DB00158,Spinal Cord Diseases
DB00158,"Sprue, Tropical"
DB00158,Stomach Neoplasms
DB00158,Thrombocytopenia
DB00158,Toxoplasmosis
DB00158,Uremia
DB00158,Colorectal Neoplasms
DB00158,"Arthritis, Psoriatic"
DB00158,Spinal Dysraphism
DB00158,"Malaria, Falciparum"
DB00158,Endometrial Neoplasms
DB00158,Exfoliation Syndrome
DB00158,Cardiovascular Abnormalities
DB00158,Maxillofacial Abnormalities
DB00158,Hyperhomocysteinemia
DB00158,Stroke
DB00158,Embryo Loss
DB00158,Coronary Restenosis
DB00158,Prenatal Injuries
DB00158,Renal Insufficiency
DB00158,Mucositis
DB00158,Chemical and Drug Induced Liver Injury
DB00158,Acute Kidney Injury
DB00158,Fetal Alcohol Spectrum Disorders
DB00158,Drug-Related Side Effects and Adverse Reactions
DB00158,Non-alcoholic Fatty Liver Disease
DB00162,Idiopathic intracranial hypertension with papilledema
DB00162,Eales disease
DB00162,"Abnormalities, Drug-Induced"
DB00162,"Abnormalities, Multiple"
DB00162,Acne Vulgaris
DB00162,Adrenal Insufficiency
DB00162,Amblyopia
DB00162,Anemia
DB00162,"Anemia, Hemolytic"
DB00162,Arnold-Chiari Malformation
DB00162,Ascites
DB00162,Asthma
DB00162,Blindness
DB00162,Bone Diseases
DB00162,"Bone Diseases, Developmental"
DB00162,Brain Diseases
DB00162,Brain Edema
DB00162,Bronchopulmonary Dysplasia
DB00162,Cataract
DB00162,Cholestasis
DB00162,"Cholestasis, Intrahepatic"
DB00162,Cleft Palate
DB00162,Colonic Neoplasms
DB00162,Corneal Diseases
DB00162,Depressive Disorder
DB00162,Drug Eruptions
DB00162,"Diabetes Mellitus, Type 1"
DB00162,Diplopia
DB00162,"Disease Models, Animal"
DB00162,Dizziness
DB00162,Ectromelia
DB00162,Edema
DB00162,Esophageal and Gastric Varices
DB00162,Eye Diseases
DB00162,Fatigue
DB00162,Fatty Liver
DB00162,Fetal Death
DB00162,Fetal Resorption
DB00162,Fibrosis
DB00162,Fibromyalgia
DB00162,Headache
DB00162,"Heart Defects, Congenital"
DB00162,"Carcinoma, Hepatocellular"
DB00162,Hepatomegaly
DB00162,"Hernia, Diaphragmatic"
DB00162,HIV Seropositivity
DB00162,Hydrocephalus
DB00162,Hypercalcemia
DB00162,Hyperplasia
DB00162,"Hypertension, Portal"
DB00162,Hypervitaminosis A
DB00162,Hypesthesia
DB00162,Hypotrichosis
DB00162,Ichthyosis
DB00162,"Infant, Newborn, Diseases"
DB00162,Inflammation
DB00162,Intestinal Neoplasms
DB00162,Jaundice
DB00162,Liver Cirrhosis
DB00162,"Liver Cirrhosis, Experimental"
DB00162,Liver Diseases
DB00162,"Liver Diseases, Alcoholic"
DB00162,Liver Neoplasms
DB00162,"Liver Neoplasms, Experimental"
DB00162,Lung Diseases
DB00162,Microcephaly
DB00162,Multiple Myeloma
DB00162,Muscular Diseases
DB00162,Musculoskeletal Diseases
DB00162,Cardiomyopathies
DB00162,Nausea
DB00162,Necrosis
DB00162,Neoplasms
DB00162,Nephrosis
DB00162,Neural Tube Defects
DB00162,Pain
DB00162,Pancytopenia
DB00162,Papilledema
DB00162,Pigmentation Disorders
DB00162,Poisoning
DB00162,Precancerous Conditions
DB00162,Pregnancy Complications
DB00162,Prenatal Exposure Delayed Effects
DB00162,Pseudotumor Cerebri
DB00162,Psoriasis
DB00162,"Reflex, Abnormal"
DB00162,"Respiratory Distress Syndrome, Newborn"
DB00162,Schizophrenia
DB00162,Skin Diseases
DB00162,Urticaria
DB00162,Vision Disorders
DB00162,Vitamin A Deficiency
DB00162,Vomiting
DB00162,Hypertriglyceridemia
DB00162,Dry Eye Syndromes
DB00162,Child Nutrition Disorders
DB00162,HIV Infections
DB00162,Spinal Dysraphism
DB00162,Spina Bifida Cystica
DB00162,"Limb Deformities, Congenital"
DB00162,"Neoplasms, Squamous Cell"
DB00162,Hypokinesia
DB00162,"Anemia, Iron-Deficiency"
DB00162,Craniofacial Abnormalities
DB00162,Intracranial Hypertension
DB00162,"Hepatitis C, Chronic"
DB00162,Neurobehavioral Manifestations
DB00162,Neurotoxicity Syndromes
DB00162,"Renal Insufficiency, Chronic"
DB00162,Malformations of Cortical Development
DB00162,Chemical and Drug Induced Liver Injury
DB00162,Acute Kidney Injury
DB00162,Drug Overdose
DB00165,Acidosis
DB00165,Alcoholism
DB00165,"Anemia, Sideroblastic"
DB00165,Anorexia
DB00165,Ataxia
DB00165,Basal Ganglia Diseases
DB00165,Bipolar Disorder
DB00165,Blepharoptosis
DB00165,Blindness
DB00165,Child Behavior Disorders
DB00165,Cleft Lip
DB00165,Cleft Palate
DB00165,Coma
DB00165,Confusion
DB00165,Cranial Nerve Diseases
DB00165,Deglutition Disorders
DB00165,Dysarthria
DB00165,Dystonia
DB00165,Erythema
DB00165,Extravasation of Diagnostic and Therapeutic Materials
DB00165,Facial Nerve Diseases
DB00165,Foot Dermatoses
DB00165,Hand Dermatoses
DB00165,Hepatolenticular Degeneration
DB00165,Hyperkinesis
DB00165,Movement Disorders
DB00165,Necrosis
DB00165,Neoplasms
DB00165,Nervous System Diseases
DB00165,Ophthalmoplegia
DB00165,Pain
DB00165,Paresthesia
DB00165,Parkinson Disease
DB00165,"Parkinson Disease, Secondary"
DB00165,Peripheral Nervous System Diseases
DB00165,Polyneuropathies
DB00165,"Pregnancy Complications, Infectious"
DB00165,Psychotic Disorders
DB00165,Schizophrenia
DB00165,Seizures
DB00165,Skin Diseases
DB00165,Status Epilepticus
DB00165,Tuberculosis
DB00165,"Tuberculosis, Pulmonary"
DB00165,Child Nutrition Disorders
DB00165,Weight Loss
DB00165,Hypoglossal Nerve Diseases
DB00165,Lethargy
DB00165,Latent Tuberculosis
